timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1596804644292,6,goto_clients,200,,Main Thraed 1-1,text,true,,6135,128,1,2,http://localhost:8080/clients.html,6,0,0
1596804644300,7,goto_guestbook,200,,Main Thraed 1-1,text,true,,4112,130,1,2,http://localhost:8080/guestbook.html,7,0,0
1596804644308,12,POST Request to Base,200,,Main Thraed 1-1,text,true,,274,323,1,2,http://localhost:8080/service/guestbook,12,0,0
1596804644321,7,goto_service/guestbook,200,,Main Thraed 1-1,text,true,,3289,133,1,2,http://localhost:8080/service/guestbook,7,0,0
1596804644329,10,goto_Main,200,,Main Thraed 1-1,text,true,,22653,116,1,2,http://localhost:8080/,9,0,0
1596804644341,11,goto_clients,200,,Main Thraed 1-1,text,true,,6135,128,1,2,http://localhost:8080/clients.html,11,0,0
1596804644353,5,goto_guestbook,200,,Main Thraed 1-1,text,true,,4112,130,1,2,http://localhost:8080/guestbook.html,5,0,0
1596804644358,5,POST Request to Base,200,,Main Thraed 1-1,text,true,,274,371,1,2,http://localhost:8080/service/guestbook,5,0,0
1596804644364,5,goto_service/guestbook,200,,Main Thraed 1-1,text,true,,3353,133,1,2,http://localhost:8080/service/guestbook,5,0,0
1596804644470,11,goto_Main,200,,Main Thraed 1-1,text,true,,22653,116,1,2,http://localhost:8080/,11,0,0
1596804644498,7,goto_clients,200,,Main Thraed 1-1,text,true,,6135,128,1,2,http://localhost:8080/clients.html,7,0,0
